Transaction_ID,Lead_ID,Account_ID,Product_ID,Close_Date,Qty,Unit_Price,Total_Amount,Lead_Source,Created_Date,Status,Lead_Score,Company_Name,Market,Country,Industry,Account_Tier,Product_Name,Category,Unit_Cost,Total_Cost,Gross_Profit,Profit_Margin_%,Month
T113,L006,ACC37,P002,2024-11-27,19000,560.0,10640000.0,Website,2024-02-05,Converted,88,Aurobindo Pharma,Domestic,India,Pharma,Mid-Market,SuperExC18Na,Cation,250.0,4750000.0,5890000.0,55.35714285714286,2024-11
T114,L007,ACC09,P006,2024-06-15,4000,630.0,2520000.0,Indiamart,2024-02-10,Converted,92,Vedanta Ltd,Domestic,India,Mining,Mid-Market,SuperExA14OH,Anion,350.0,1400000.0,1120000.0,44.44444444444444,2024-06
T115,L009,ACC35,P001,2024-10-24,2500,465.0,1162500.0,Referral,2024-02-18,Converted,80,Lanxess India,Domestic,India,Manufacturing,Enterprise,SuperExC18H,Cation,200.0,500000.0,662500.0,56.98924731182796,2024-10
T116,L011,ACC33,P005,2024-04-11,20000,870.0,17400000.0,Outbound,2024-03-01,Converted,82,Atul Ltd,Domestic,India,Energy,Enterprise,SuperExA14Cl,Anion,500.0,10000000.0,7400000.0,42.5287356321839,2024-04
T117,L012,ACC18,P008,2024-06-01,7500,850.0,6375000.0,LinkedIn,2024-03-05,Converted,89,Roche Holding,International,Switzerland,Pharma,Enterprise,SuperExMB60,Mixed Bed,400.0,3000000.0,3375000.0,52.94117647058824,2024-06
T118,L014,ACC38,P010,2024-11-28,21500,526.5,11319750.0,Indiamart,2024-03-15,Converted,77,Biocon,International,Switzerland,Pharma,Enterprise,SuperMENitrex,Media,290.0,6235000.0,5084750.0,44.91927825261159,2024-11
T119,L015,ACC47,P008,2024-09-19,14000,850.0,11900000.0,Referral,2024-03-20,Converted,95,Britannia Industries,Domestic,USA,Infrastructure,Enterprise,SuperExMB60,Mixed Bed,400.0,5600000.0,6300000.0,52.94117647058824,2024-09
T120,L017,ACC32,P010,2024-07-07,3000,526.5,1579500.0,LinkedIn,2024-04-02,Converted,81,Aarti Industries,International,USA,Chemicals,Enterprise,SuperMENitrex,Media,290.0,870000.0,709500.0,44.91927825261159,2024-07
T121,L018,ACC02,P001,2024-02-17,8000,465.0,3720000.0,Website,2024-04-05,Converted,84,Pfizer Inc.,International,USA,Pharma,Enterprise,SuperExC18H,Cation,200.0,1600000.0,2120000.0,56.98924731182796,2024-02
T122,L020,ACC37,P002,2024-04-09,14500,560.0,8120000.0,Referral,2024-04-12,Converted,87,Aurobindo Pharma,Domestic,India,Pharma,Mid-Market,SuperExC18Na,Cation,250.0,3625000.0,4495000.0,55.35714285714286,2024-04
T123,L021,ACC17,P006,2024-11-28,16500,630.0,10395000.0,LinkedIn,2024-02-27,Converted,16,Cipla Ltd,Domestic,India,Pharma,Mid-Market,SuperExA14OH,Anion,350.0,5775000.0,4620000.0,44.44444444444444,2024-11
T124,L023,ACC22,P003,2024-04-17,19500,612.5,11943750.0,Website,2024-11-08,Converted,74,Power Grid Corporation of India,International,USA,Pharma,Enterprise,EDMAXG,Mixed Bed,250.0,4875000.0,7068750.0,59.183673469387756,2024-04
T125,L025,ACC44,P005,2024-10-23,25000,870.0,21750000.0,Outbound,2024-09-20,Converted,70,Hindalco Industries,International,India,Agriculture,Enterprise,SuperExA14Cl,Anion,500.0,12500000.0,9250000.0,42.5287356321839,2024-10
T126,L026,ACC01,P008,2024-09-15,5500,850.0,4675000.0,Website,2024-06-23,Converted,40,Reliance Industries,Domestic,India,Petrochemical,Enterprise,SuperExMB60,Mixed Bed,400.0,2200000.0,2475000.0,52.94117647058824,2024-09
T127,L028,ACC29,P007,2024-01-25,20000,747.0,14940000.0,LinkedIn,2024-11-23,Converted,40,ONGC,Domestic,India,Mining,Mid-Market,SuperExMB50,Mixed Bed,350.0,7000000.0,7940000.0,53.14591700133868,2024-01
T128,L030,ACC29,P002,2024-12-24,6000,560.0,3360000.0,Website,2024-10-28,Converted,36,ONGC,Domestic,India,Mining,Mid-Market,SuperExC18Na,Cation,250.0,1500000.0,1860000.0,55.35714285714286,2024-12
T129,L031,ACC20,P006,2024-02-08,5500,630.0,3465000.0,Outbound,2024-07-27,Converted,81,Sinopec Group,International,China,Oil & Gas,Enterprise,SuperExA14OH,Anion,350.0,1925000.0,1540000.0,44.44444444444444,2024-02
T130,L033,ACC03,P001,2024-12-18,18000,465.0,8370000.0,Website,2024-03-03,Converted,14,Tata Power,Domestic,India,Energy,Mid-Market,SuperExC18H,Cation,200.0,3600000.0,4770000.0,56.98924731182796,2024-12
T131,L034,ACC37,P005,2024-02-06,5000,870.0,4350000.0,Indiamart,2024-09-26,Converted,83,Aurobindo Pharma,Domestic,India,Pharma,Mid-Market,SuperExA14Cl,Anion,500.0,2500000.0,1850000.0,42.5287356321839,2024-02
T132,L036,ACC09,P008,2024-07-20,24500,850.0,20825000.0,Outbound,2024-08-24,Converted,67,Vedanta Ltd,Domestic,India,Mining,Mid-Market,SuperExMB60,Mixed Bed,400.0,9800000.0,11025000.0,52.94117647058824,2024-07
T133,L037,ACC35,P010,2024-03-15,14000,526.5,7371000.0,LinkedIn,2024-07-07,Converted,66,Lanxess India,Domestic,India,Manufacturing,Enterprise,SuperMENitrex,Media,290.0,4060000.0,3311000.0,44.91927825261159,2024-03
T134,L039,ACC33,P001,2024-07-14,19500,465.0,9067500.0,Indiamart,2024-12-09,Converted,25,Atul Ltd,Domestic,India,Energy,Enterprise,SuperExC18H,Cation,200.0,3900000.0,5167500.0,56.98924731182796,2024-07
T135,L040,ACC18,P003,2024-08-22,10500,612.5,6431250.0,Referral,2024-06-29,Converted,94,Roche Holding,International,Switzerland,Pharma,Enterprise,EDMAXG,Mixed Bed,250.0,2625000.0,3806250.0,59.183673469387756,2024-08
T136,L041,ACC38,P002,2024-03-14,5000,560.0,2800000.0,LinkedIn,2024-01-04,Converted,97,Biocon,International,Switzerland,Pharma,Enterprise,SuperExC18Na,Cation,250.0,1250000.0,1550000.0,55.35714285714286,2024-03
T137,L043,ACC47,P010,2024-07-08,18500,526.5,9740250.0,Website,2024-03-04,Converted,97,Britannia Industries,Domestic,USA,Infrastructure,Enterprise,SuperMENitrex,Media,290.0,5365000.0,4375250.0,44.91927825261159,2024-07
T138,L045,ACC32,P007,2024-10-18,6000,747.0,4482000.0,Outbound,2024-07-23,Converted,99,Aarti Industries,International,USA,Chemicals,Enterprise,SuperExMB50,Mixed Bed,350.0,2100000.0,2382000.0,53.14591700133868,2024-10
T139,L046,ACC47,P004,2024-02-23,5000,573.5,2867500.0,Website,2024-06-25,Converted,68,Britannia Industries,Domestic,USA,Infrastructure,Enterprise,EDMAXM,Mixed Bed,270.0,1350000.0,1517500.0,52.92066259808196,2024-02
T140,L001,ACC48,P006,2024-02-09,2500,630.0,1575000.0,LinkedIn,2024-01-10,Converted,85,Diageo India,International,India,Pharma,Mid-Market,SuperExA14OH,Anion,350.0,875000.0,700000.0,44.44444444444444,2024-02
T141,L002,ACC12,P009,2024-11-29,7000,494.0,3458000.0,Indiamart,2024-01-12,Converted,90,Dow Chemical,International,USA,Chemicals,Enterprise,SuperMEIRM,Media,280.0,1960000.0,1498000.0,43.31983805668016,2024-11
T142,L004,ACC07,P005,2024-12-25,13500,870.0,11745000.0,Referral,2024-01-20,Converted,75,Adani Group,Domestic,India,Infrastructure,Enterprise,SuperExA14Cl,Anion,500.0,6750000.0,4995000.0,42.5287356321839,2024-12
T143,L006,ACC36,P001,2024-04-13,22000,465.0,10230000.0,Website,2024-02-05,Converted,88,Lupin Limited,International,USA,Oil & Gas,Enterprise,SuperExC18H,Cation,200.0,4400000.0,5830000.0,56.98924731182796,2024-04
T144,L007,ACC11,P007,2024-12-18,6000,747.0,4482000.0,Indiamart,2024-02-10,Converted,92,Dr. Reddy's,Domestic,India,Pharma,Enterprise,SuperExMB50,Mixed Bed,350.0,2100000.0,2382000.0,53.14591700133868,2024-12
T145,L009,ACC46,P004,2024-01-18,21000,573.5,12043500.0,Referral,2024-02-18,Converted,80,ITC Limited,International,India,Oil & Gas,Enterprise,EDMAXM,Mixed Bed,270.0,5670000.0,6373500.0,52.92066259808196,2024-01
T146,L011,ACC21,P006,2024-11-11,2500,630.0,1575000.0,Outbound,2024-03-01,Converted,82,BHEL (Bharat Heavy Electricals Limited),Domestic,India,Petrochemical,Enterprise,SuperExA14OH,Anion,350.0,875000.0,700000.0,44.44444444444444,2024-11
T147,L012,ACC43,P001,2024-02-20,10500,465.0,4882500.0,LinkedIn,2024-03-05,Converted,89,Jindal Stainless,Domestic,USA,Energy,Mid-Market,SuperExC18H,Cation,200.0,2100000.0,2782500.0,56.98924731182796,2024-02
T148,L014,ACC36,P005,2024-02-17,16000,870.0,13920000.0,Indiamart,2024-03-15,Converted,77,Lupin Limited,International,USA,Oil & Gas,Enterprise,SuperExA14Cl,Anion,500.0,8000000.0,5920000.0,42.5287356321839,2024-02
T149,L015,ACC22,P008,2024-09-04,18500,850.0,15725000.0,Referral,2024-03-20,Converted,95,Power Grid Corporation of India,International,USA,Pharma,Enterprise,SuperExMB60,Mixed Bed,400.0,7400000.0,8325000.0,52.94117647058824,2024-09
T150,L017,ACC21,P010,2024-06-27,13000,526.5,6844500.0,LinkedIn,2024-04-02,Converted,81,BHEL (Bharat Heavy Electricals Limited),Domestic,India,Petrochemical,Enterprise,SuperMENitrex,Media,290.0,3770000.0,3074500.0,44.91927825261159,2024-06
T151,L018,ACC02,P001,2024-02-23,6000,465.0,2790000.0,Website,2024-04-05,Converted,84,Pfizer Inc.,International,USA,Pharma,Enterprise,SuperExC18H,Cation,200.0,1200000.0,1590000.0,56.98924731182796,2024-02
T152,L020,ACC37,P002,2024-01-31,12000,560.0,6720000.0,Referral,2024-04-12,Converted,87,Aurobindo Pharma,Domestic,India,Pharma,Mid-Market,SuperExC18Na,Cation,250.0,3000000.0,3720000.0,55.35714285714286,2024-01
T153,L021,ACC17,P006,2024-05-17,7000,630.0,4410000.0,LinkedIn,2024-02-27,Converted,16,Cipla Ltd,Domestic,India,Pharma,Mid-Market,SuperExA14OH,Anion,350.0,2450000.0,1960000.0,44.44444444444444,2024-05
T154,L023,ACC22,P003,2024-04-24,8000,612.5,4900000.0,Website,2024-11-08,Converted,74,Power Grid Corporation of India,International,USA,Pharma,Enterprise,EDMAXG,Mixed Bed,250.0,2000000.0,2900000.0,59.183673469387756,2024-04
T155,L025,ACC44,P005,2024-08-03,16500,870.0,14355000.0,Outbound,2024-09-20,Converted,70,Hindalco Industries,International,India,Agriculture,Enterprise,SuperExA14Cl,Anion,500.0,8250000.0,6105000.0,42.5287356321839,2024-08
T156,L026,ACC01,P008,2024-09-06,12000,850.0,10200000.0,Website,2024-06-23,Converted,40,Reliance Industries,Domestic,India,Petrochemical,Enterprise,SuperExMB60,Mixed Bed,400.0,4800000.0,5400000.0,52.94117647058824,2024-09
T157,L028,ACC29,P007,2024-05-02,11500,747.0,8590500.0,LinkedIn,2024-11-23,Converted,40,ONGC,Domestic,India,Mining,Mid-Market,SuperExMB50,Mixed Bed,350.0,4025000.0,4565500.0,53.14591700133868,2024-05
T158,L030,ACC29,P002,2024-01-25,18500,560.0,10360000.0,Website,2024-10-28,Converted,36,ONGC,Domestic,India,Mining,Mid-Market,SuperExC18Na,Cation,250.0,4625000.0,5735000.0,55.35714285714286,2024-01
T159,L031,ACC20,P006,2024-06-08,7500,630.0,4725000.0,Outbound,2024-07-27,Converted,81,Sinopec Group,International,China,Oil & Gas,Enterprise,SuperExA14OH,Anion,350.0,2625000.0,2100000.0,44.44444444444444,2024-06
T160,L033,ACC03,P001,2024-08-12,2500,465.0,1162500.0,Website,2024-03-03,Converted,14,Tata Power,Domestic,India,Energy,Mid-Market,SuperExC18H,Cation,200.0,500000.0,662500.0,56.98924731182796,2024-08
T161,L034,ACC37,P005,2024-05-22,19000,870.0,16530000.0,Indiamart,2024-09-26,Converted,83,Aurobindo Pharma,Domestic,India,Pharma,Mid-Market,SuperExA14Cl,Anion,500.0,9500000.0,7030000.0,42.5287356321839,2024-05
T162,L036,ACC09,P008,2024-05-05,14500,850.0,12325000.0,Outbound,2024-08-24,Converted,67,Vedanta Ltd,Domestic,India,Mining,Mid-Market,SuperExMB60,Mixed Bed,400.0,5800000.0,6525000.0,52.94117647058824,2024-05
T163,L037,ACC35,P010,2024-12-15,24000,526.5,12636000.0,LinkedIn,2024-07-07,Converted,66,Lanxess India,Domestic,India,Manufacturing,Enterprise,SuperMENitrex,Media,290.0,6960000.0,5676000.0,44.91927825261159,2024-12
T164,L039,ACC33,P001,2024-02-12,18500,465.0,8602500.0,Indiamart,2024-12-09,Converted,25,Atul Ltd,Domestic,India,Energy,Enterprise,SuperExC18H,Cation,200.0,3700000.0,4902500.0,56.98924731182796,2024-02
T165,L040,ACC18,P003,2024-03-14,5000,612.5,3062500.0,Referral,2024-06-29,Converted,94,Roche Holding,International,Switzerland,Pharma,Enterprise,EDMAXG,Mixed Bed,250.0,1250000.0,1812500.0,59.183673469387756,2024-03
T166,L041,ACC38,P002,2024-07-27,22000,560.0,12320000.0,LinkedIn,2024-01-04,Converted,97,Biocon,International,Switzerland,Pharma,Enterprise,SuperExC18Na,Cation,250.0,5500000.0,6820000.0,55.35714285714286,2024-07
T167,L043,ACC47,P010,2024-11-12,7000,526.5,3685500.0,Website,2024-03-04,Converted,97,Britannia Industries,Domestic,USA,Infrastructure,Enterprise,SuperMENitrex,Media,290.0,2030000.0,1655500.0,44.91927825261159,2024-11
T168,L045,ACC32,P007,2024-04-23,23500,747.0,17554500.0,Outbound,2024-07-23,Converted,99,Aarti Industries,International,USA,Chemicals,Enterprise,SuperExMB50,Mixed Bed,350.0,8225000.0,9329500.0,53.14591700133868,2024-04
T169,L046,ACC47,P004,2024-10-26,21500,573.5,12330250.0,Website,2024-06-25,Converted,68,Britannia Industries,Domestic,USA,Infrastructure,Enterprise,EDMAXM,Mixed Bed,270.0,5805000.0,6525250.0,52.92066259808196,2024-10
T170,L018,ACC48,P006,2024-07-16,9000,630.0,5670000.0,Website,2024-04-05,Converted,84,Diageo India,International,India,Pharma,Mid-Market,SuperExA14OH,Anion,350.0,3150000.0,2520000.0,44.44444444444444,2024-07
T171,L020,ACC12,P009,2024-10-19,6000,494.0,2964000.0,Referral,2024-04-12,Converted,87,Dow Chemical,International,USA,Chemicals,Enterprise,SuperMEIRM,Media,280.0,1680000.0,1284000.0,43.31983805668016,2024-10
T172,L021,ACC07,P005,2024-08-01,24500,870.0,21315000.0,LinkedIn,2024-02-27,Converted,16,Adani Group,Domestic,India,Infrastructure,Enterprise,SuperExA14Cl,Anion,500.0,12250000.0,9065000.0,42.5287356321839,2024-08
T173,L023,ACC36,P001,2024-01-17,22000,465.0,10230000.0,Website,2024-11-08,Converted,74,Lupin Limited,International,USA,Oil & Gas,Enterprise,SuperExC18H,Cation,200.0,4400000.0,5830000.0,56.98924731182796,2024-01
T174,L025,ACC11,P007,2024-05-29,13500,747.0,10084500.0,Outbound,2024-09-20,Converted,70,Dr. Reddy's,Domestic,India,Pharma,Enterprise,SuperExMB50,Mixed Bed,350.0,4725000.0,5359500.0,53.14591700133868,2024-05
T175,L026,ACC46,P004,2024-04-29,21000,573.5,12043500.0,Website,2024-06-23,Converted,40,ITC Limited,International,India,Oil & Gas,Enterprise,EDMAXM,Mixed Bed,270.0,5670000.0,6373500.0,52.92066259808196,2024-04
T176,L028,ACC21,P006,2024-05-12,8000,630.0,5040000.0,LinkedIn,2024-11-23,Converted,40,BHEL (Bharat Heavy Electricals Limited),Domestic,India,Petrochemical,Enterprise,SuperExA14OH,Anion,350.0,2800000.0,2240000.0,44.44444444444444,2024-05
T177,L030,ACC43,P001,2024-12-20,9500,465.0,4417500.0,Website,2024-10-28,Converted,36,Jindal Stainless,Domestic,USA,Energy,Mid-Market,SuperExC18H,Cation,200.0,1900000.0,2517500.0,56.98924731182796,2024-12
T178,L031,ACC36,P005,2024-07-25,11000,870.0,9570000.0,Outbound,2024-07-27,Converted,81,Lupin Limited,International,USA,Oil & Gas,Enterprise,SuperExA14Cl,Anion,500.0,5500000.0,4070000.0,42.5287356321839,2024-07
T179,L033,ACC22,P008,2024-12-11,9000,850.0,7650000.0,Website,2024-03-03,Converted,14,Power Grid Corporation of India,International,USA,Pharma,Enterprise,SuperExMB60,Mixed Bed,400.0,3600000.0,4050000.0,52.94117647058824,2024-12
T180,L034,ACC21,P010,2024-01-15,17000,526.5,8950500.0,Indiamart,2024-09-26,Converted,83,BHEL (Bharat Heavy Electricals Limited),Domestic,India,Petrochemical,Enterprise,SuperMENitrex,Media,290.0,4930000.0,4020500.0,44.91927825261159,2024-01
T181,L036,ACC02,P001,2024-07-08,4500,465.0,2092500.0,Outbound,2024-08-24,Converted,67,Pfizer Inc.,International,USA,Pharma,Enterprise,SuperExC18H,Cation,200.0,900000.0,1192500.0,56.98924731182796,2024-07
T182,L037,ACC37,P002,2024-11-22,12000,560.0,6720000.0,LinkedIn,2024-07-07,Converted,66,Aurobindo Pharma,Domestic,India,Pharma,Mid-Market,SuperExC18Na,Cation,250.0,3000000.0,3720000.0,55.35714285714286,2024-11
T183,L039,ACC17,P006,2024-03-12,13000,630.0,8190000.0,Indiamart,2024-12-09,Converted,25,Cipla Ltd,Domestic,India,Pharma,Mid-Market,SuperExA14OH,Anion,350.0,4550000.0,3640000.0,44.44444444444444,2024-03
T184,L040,ACC22,P003,2024-07-03,24000,612.5,14700000.0,Referral,2024-06-29,Converted,94,Power Grid Corporation of India,International,USA,Pharma,Enterprise,EDMAXG,Mixed Bed,250.0,6000000.0,8700000.0,59.183673469387756,2024-07
T185,L041,ACC44,P005,2024-07-11,11500,870.0,10005000.0,LinkedIn,2024-01-04,Converted,97,Hindalco Industries,International,India,Agriculture,Enterprise,SuperExA14Cl,Anion,500.0,5750000.0,4255000.0,42.5287356321839,2024-07
T186,L043,ACC01,P008,2024-12-05,5500,850.0,4675000.0,Website,2024-03-04,Converted,97,Reliance Industries,Domestic,India,Petrochemical,Enterprise,SuperExMB60,Mixed Bed,400.0,2200000.0,2475000.0,52.94117647058824,2024-12
T187,L045,ACC29,P007,2024-07-03,15500,747.0,11578500.0,Outbound,2024-07-23,Converted,99,ONGC,Domestic,India,Mining,Mid-Market,SuperExMB50,Mixed Bed,350.0,5425000.0,6153500.0,53.14591700133868,2024-07
T188,L046,ACC29,P002,2024-11-08,6500,560.0,3640000.0,Website,2024-06-25,Converted,68,ONGC,Domestic,India,Mining,Mid-Market,SuperExC18Na,Cation,250.0,1625000.0,2015000.0,55.35714285714286,2024-11
T189,L001,ACC20,P006,2024-03-29,7500,630.0,4725000.0,LinkedIn,2024-01-10,Converted,85,Sinopec Group,International,China,Oil & Gas,Enterprise,SuperExA14OH,Anion,350.0,2625000.0,2100000.0,44.44444444444444,2024-03
T190,L002,ACC03,P001,2024-11-22,11500,465.0,5347500.0,Indiamart,2024-01-12,Converted,90,Tata Power,Domestic,India,Energy,Mid-Market,SuperExC18H,Cation,200.0,2300000.0,3047500.0,56.98924731182796,2024-11
T191,L004,ACC37,P005,2024-05-11,22500,870.0,19575000.0,Referral,2024-01-20,Converted,75,Aurobindo Pharma,Domestic,India,Pharma,Mid-Market,SuperExA14Cl,Anion,500.0,11250000.0,8325000.0,42.5287356321839,2024-05
T192,L006,ACC09,P008,2024-05-31,17500,850.0,14875000.0,Website,2024-02-05,Converted,88,Vedanta Ltd,Domestic,India,Mining,Mid-Market,SuperExMB60,Mixed Bed,400.0,7000000.0,7875000.0,52.94117647058824,2024-05
T193,L007,ACC35,P010,2024-04-28,15500,526.5,8160750.0,Indiamart,2024-02-10,Converted,92,Lanxess India,Domestic,India,Manufacturing,Enterprise,SuperMENitrex,Media,290.0,4495000.0,3665750.0,44.91927825261159,2024-04
T194,L009,ACC33,P001,2024-11-27,9500,465.0,4417500.0,Referral,2024-02-18,Converted,80,Atul Ltd,Domestic,India,Energy,Enterprise,SuperExC18H,Cation,200.0,1900000.0,2517500.0,56.98924731182796,2024-11
T195,L011,ACC18,P003,2024-07-14,20500,612.5,12556250.0,Outbound,2024-03-01,Converted,82,Roche Holding,International,Switzerland,Pharma,Enterprise,EDMAXG,Mixed Bed,250.0,5125000.0,7431250.0,59.183673469387756,2024-07
T196,L012,ACC38,P002,2024-03-30,3500,560.0,1960000.0,LinkedIn,2024-03-05,Converted,89,Biocon,International,Switzerland,Pharma,Enterprise,SuperExC18Na,Cation,250.0,875000.0,1085000.0,55.35714285714286,2024-03
T197,L014,ACC47,P010,2024-03-06,24500,526.5,12899250.0,Indiamart,2024-03-15,Converted,77,Britannia Industries,Domestic,USA,Infrastructure,Enterprise,SuperMENitrex,Media,290.0,7105000.0,5794250.0,44.91927825261159,2024-03
T198,L015,ACC32,P007,2024-07-10,20000,747.0,14940000.0,Referral,2024-03-20,Converted,95,Aarti Industries,International,USA,Chemicals,Enterprise,SuperExMB50,Mixed Bed,350.0,7000000.0,7940000.0,53.14591700133868,2024-07
T199,L017,ACC47,P004,2024-02-13,16000,573.5,9176000.0,LinkedIn,2024-04-02,Converted,81,Britannia Industries,Domestic,USA,Infrastructure,Enterprise,EDMAXM,Mixed Bed,270.0,4320000.0,4856000.0,52.92066259808196,2024-02
T200,L018,ACC48,P006,2024-03-08,19000,630.0,11970000.0,Website,2024-04-05,Converted,84,Diageo India,International,India,Pharma,Mid-Market,SuperExA14OH,Anion,350.0,6650000.0,5320000.0,44.44444444444444,2024-03
T201,L020,ACC12,P009,2024-01-14,14000,494.0,6916000.0,Referral,2024-04-12,Converted,87,Dow Chemical,International,USA,Chemicals,Enterprise,SuperMEIRM,Media,280.0,3920000.0,2996000.0,43.31983805668016,2024-01
T202,L021,ACC07,P005,2024-11-04,14500,870.0,12615000.0,LinkedIn,2024-02-27,Converted,16,Adani Group,Domestic,India,Infrastructure,Enterprise,SuperExA14Cl,Anion,500.0,7250000.0,5365000.0,42.5287356321839,2024-11
T203,L023,ACC36,P001,2024-10-20,18500,465.0,8602500.0,Website,2024-11-08,Converted,74,Lupin Limited,International,USA,Oil & Gas,Enterprise,SuperExC18H,Cation,200.0,3700000.0,4902500.0,56.98924731182796,2024-10
T204,L025,ACC11,P007,2024-03-10,7500,747.0,5602500.0,Outbound,2024-09-20,Converted,70,Dr. Reddy's,Domestic,India,Pharma,Enterprise,SuperExMB50,Mixed Bed,350.0,2625000.0,2977500.0,53.14591700133868,2024-03
T205,L026,ACC46,P004,2024-05-18,6000,573.5,3441000.0,Website,2024-06-23,Converted,40,ITC Limited,International,India,Oil & Gas,Enterprise,EDMAXM,Mixed Bed,270.0,1620000.0,1821000.0,52.92066259808196,2024-05
T206,L028,ACC21,P006,2024-03-05,20000,630.0,12600000.0,LinkedIn,2024-11-23,Converted,40,BHEL (Bharat Heavy Electricals Limited),Domestic,India,Petrochemical,Enterprise,SuperExA14OH,Anion,350.0,7000000.0,5600000.0,44.44444444444444,2024-03
T207,L030,ACC43,P001,2024-08-24,14500,465.0,6742500.0,Website,2024-10-28,Converted,36,Jindal Stainless,Domestic,USA,Energy,Mid-Market,SuperExC18H,Cation,200.0,2900000.0,3842500.0,56.98924731182796,2024-08
T208,L031,ACC36,P005,2024-12-04,5500,870.0,4785000.0,Outbound,2024-07-27,Converted,81,Lupin Limited,International,USA,Oil & Gas,Enterprise,SuperExA14Cl,Anion,500.0,2750000.0,2035000.0,42.5287356321839,2024-12
T209,L033,ACC22,P008,2024-01-14,20500,850.0,17425000.0,Website,2024-03-03,Converted,14,Power Grid Corporation of India,International,USA,Pharma,Enterprise,SuperExMB60,Mixed Bed,400.0,8200000.0,9225000.0,52.94117647058824,2024-01
T210,L034,ACC21,P010,2024-08-25,12000,526.5,6318000.0,Indiamart,2024-09-26,Converted,83,BHEL (Bharat Heavy Electricals Limited),Domestic,India,Petrochemical,Enterprise,SuperMENitrex,Media,290.0,3480000.0,2838000.0,44.91927825261159,2024-08
